retty_url,retty_id
https://retty.me/area/PRE13/ARE7/SUB701/100000006012/,100000006012
https://retty.me/area/PRE13/ARE7/SUB701/100000006137/,100000006137
https://retty.me/area/PRE13/ARE7/SUB701/100000006312/,100000006312
https://retty.me/area/PRE13/ARE7/SUB701/100000006535/,100000006535
https://retty.me/area/PRE13/ARE7/SUB701/100000006552/,100000006552
https://retty.me/area/PRE13/ARE7/SUB701/100000006610/,100000006610
https://retty.me/area/PRE13/ARE7/SUB701/100000006761/,100000006761
https://retty.me/area/PRE13/ARE7/SUB701/100000006814/,100000006814
https://retty.me/area/PRE13/ARE7/SUB701/100000007364/,100000007364
https://retty.me/area/PRE13/ARE7/SUB701/100000007378/,100000007378
https://retty.me/area/PRE13/ARE7/SUB701/100000007666/,100000007666
https://retty.me/area/PRE13/ARE7/SUB701/100000007682/,100000007682
https://retty.me/area/PRE13/ARE7/SUB701/100000007865/,100000007865
https://retty.me/area/PRE13/ARE7/SUB701/100000008043/,100000008043
https://retty.me/area/PRE13/ARE7/SUB701/100000008202/,100000008202
https://retty.me/area/PRE13/ARE7/SUB701/100000008333/,100000008333
https://retty.me/area/PRE13/ARE7/SUB701/100000008347/,100000008347
https://retty.me/area/PRE13/ARE7/SUB701/100000008428/,100000008428
https://retty.me/area/PRE13/ARE7/SUB701/100000008647/,100000008647
https://retty.me/area/PRE13/ARE7/SUB701/100000008673/,100000008673
https://retty.me/area/PRE13/ARE7/SUB701/100000008886/,100000008886
https://retty.me/area/PRE13/ARE7/SUB701/100000009161/,100000009161
https://retty.me/area/PRE13/ARE7/SUB701/100000009466/,100000009466
https://retty.me/area/PRE13/ARE7/SUB701/100000009470/,100000009470
https://retty.me/area/PRE13/ARE7/SUB701/100000009574/,100000009574
https://retty.me/area/PRE13/ARE7/SUB701/100000009577/,100000009577
https://retty.me/area/PRE13/ARE7/SUB701/100000009578/,100000009578
https://retty.me/area/PRE13/ARE7/SUB701/100000009608/,100000009608
https://retty.me/area/PRE13/ARE7/SUB701/100000009637/,100000009637
https://retty.me/area/PRE13/ARE7/SUB701/100000009638/,100000009638
https://retty.me/area/PRE13/ARE7/SUB701/100000009885/,100000009885
https://retty.me/area/PRE13/ARE7/SUB701/100000009954/,100000009954
https://retty.me/area/PRE13/ARE7/SUB701/100000010052/,100000010052
https://retty.me/area/PRE13/ARE7/SUB701/100000010298/,100000010298
https://retty.me/area/PRE13/ARE7/SUB701/100000010403/,100000010403
https://retty.me/area/PRE13/ARE7/SUB701/100000010541/,100000010541
https://retty.me/area/PRE13/ARE7/SUB701/100000010585/,100000010585
https://retty.me/area/PRE13/ARE7/SUB701/100000010641/,100000010641
https://retty.me/area/PRE13/ARE7/SUB701/100000011413/,100000011413
https://retty.me/area/PRE13/ARE7/SUB701/100000011419/,100000011419
https://retty.me/area/PRE13/ARE7/SUB701/100000011421/,100000011421
https://retty.me/area/PRE13/ARE7/SUB701/100000011434/,100000011434
https://retty.me/area/PRE13/ARE7/SUB701/100000011435/,100000011435
https://retty.me/area/PRE13/ARE7/SUB701/100000011537/,100000011537
https://retty.me/area/PRE13/ARE7/SUB701/100000011676/,100000011676
https://retty.me/area/PRE13/ARE7/SUB701/100000011683/,100000011683
https://retty.me/area/PRE13/ARE7/SUB701/100000011855/,100000011855
https://retty.me/area/PRE13/ARE7/SUB701/100000012223/,100000012223
https://retty.me/area/PRE13/ARE7/SUB701/100000012292/,100000012292
https://retty.me/area/PRE13/ARE7/SUB701/100000012589/,100000012589
https://retty.me/area/PRE13/ARE7/SUB701/100000012601/,100000012601
https://retty.me/area/PRE13/ARE7/SUB701/100000012608/,100000012608
https://retty.me/area/PRE13/ARE7/SUB701/100000012628/,100000012628
https://retty.me/area/PRE13/ARE7/SUB701/100000012644/,100000012644
https://retty.me/area/PRE13/ARE7/SUB701/100000012893/,100000012893
https://retty.me/area/PRE13/ARE7/SUB701/100000013028/,100000013028
https://retty.me/area/PRE13/ARE7/SUB701/100000013043/,100000013043
https://retty.me/area/PRE13/ARE7/SUB701/100000013098/,100000013098
https://retty.me/area/PRE13/ARE7/SUB701/100000013121/,100000013121
https://retty.me/area/PRE13/ARE7/SUB701/100000013465/,100000013465
https://retty.me/area/PRE13/ARE7/SUB701/100000013756/,100000013756
https://retty.me/area/PRE13/ARE7/SUB701/100000013899/,100000013899
https://retty.me/area/PRE13/ARE7/SUB701/100000013983/,100000013983
https://retty.me/area/PRE13/ARE7/SUB701/100000014640/,100000014640
https://retty.me/area/PRE13/ARE7/SUB701/100000014762/,100000014762
https://retty.me/area/PRE13/ARE7/SUB701/100000014865/,100000014865
https://retty.me/area/PRE13/ARE7/SUB701/100000014924/,100000014924
https://retty.me/area/PRE13/ARE7/SUB701/100000014937/,100000014937
https://retty.me/area/PRE13/ARE7/SUB701/100000014949/,100000014949
https://retty.me/area/PRE13/ARE7/SUB701/100000014962/,100000014962
https://retty.me/area/PRE13/ARE7/SUB701/100000015010/,100000015010
https://retty.me/area/PRE13/ARE7/SUB701/100000015020/,100000015020
https://retty.me/area/PRE13/ARE7/SUB701/100000015210/,100000015210
https://retty.me/area/PRE13/ARE7/SUB701/100000015809/,100000015809
https://retty.me/area/PRE13/ARE7/SUB701/100000016591/,100000016591
https://retty.me/area/PRE13/ARE7/SUB701/100000017498/,100000017498
https://retty.me/area/PRE13/ARE7/SUB701/100000017991/,100000017991
https://retty.me/area/PRE13/ARE7/SUB701/100000018116/,100000018116
https://retty.me/area/PRE13/ARE7/SUB701/100000018126/,100000018126
https://retty.me/area/PRE13/ARE7/SUB701/100000018385/,100000018385
https://retty.me/area/PRE13/ARE7/SUB701/100000018531/,100000018531
https://retty.me/area/PRE13/ARE7/SUB701/100000018696/,100000018696
https://retty.me/area/PRE13/ARE7/SUB701/100000019036/,100000019036
https://retty.me/area/PRE13/ARE7/SUB701/100000019324/,100000019324
https://retty.me/area/PRE13/ARE7/SUB701/100000019429/,100000019429
https://retty.me/area/PRE13/ARE7/SUB701/100000019473/,100000019473
https://retty.me/area/PRE13/ARE7/SUB701/100000019967/,100000019967
https://retty.me/area/PRE13/ARE7/SUB701/100000020883/,100000020883
https://retty.me/area/PRE13/ARE7/SUB701/100000020947/,100000020947
https://retty.me/area/PRE13/ARE7/SUB701/100000021760/,100000021760
https://retty.me/area/PRE13/ARE7/SUB701/100000021949/,100000021949
https://retty.me/area/PRE13/ARE7/SUB701/100000022097/,100000022097
https://retty.me/area/PRE13/ARE7/SUB701/100000022303/,100000022303
https://retty.me/area/PRE13/ARE7/SUB701/100000023100/,100000023100
https://retty.me/area/PRE13/ARE7/SUB701/100000023169/,100000023169
https://retty.me/area/PRE13/ARE7/SUB701/100000023422/,100000023422
https://retty.me/area/PRE13/ARE7/SUB701/100000023527/,100000023527
https://retty.me/area/PRE13/ARE7/SUB701/100000023665/,100000023665
https://retty.me/area/PRE13/ARE7/SUB701/100000024118/,100000024118
https://retty.me/area/PRE13/ARE7/SUB701/100000025033/,100000025033
https://retty.me/area/PRE13/ARE7/SUB701/100000025247/,100000025247
https://retty.me/area/PRE13/ARE7/SUB701/100000025517/,100000025517
https://retty.me/area/PRE13/ARE7/SUB701/100000025632/,100000025632
https://retty.me/area/PRE13/ARE7/SUB701/100000025754/,100000025754
https://retty.me/area/PRE13/ARE7/SUB701/100000025789/,100000025789
https://retty.me/area/PRE13/ARE7/SUB701/100000026142/,100000026142
https://retty.me/area/PRE13/ARE7/SUB701/100000026143/,100000026143
https://retty.me/area/PRE13/ARE7/SUB701/100000026267/,100000026267
https://retty.me/area/PRE13/ARE7/SUB701/100000026497/,100000026497
https://retty.me/area/PRE13/ARE7/SUB701/100000027159/,100000027159
https://retty.me/area/PRE13/ARE7/SUB701/100000027337/,100000027337
https://retty.me/area/PRE13/ARE7/SUB701/100000027517/,100000027517
https://retty.me/area/PRE13/ARE7/SUB701/100000027622/,100000027622
https://retty.me/area/PRE13/ARE7/SUB701/100000028805/,100000028805
https://retty.me/area/PRE13/ARE7/SUB701/100000028896/,100000028896
https://retty.me/area/PRE13/ARE7/SUB701/100000029044/,100000029044
https://retty.me/area/PRE13/ARE7/SUB701/100000029426/,100000029426
https://retty.me/area/PRE13/ARE7/SUB701/100000029861/,100000029861
https://retty.me/area/PRE13/ARE7/SUB701/100000029997/,100000029997
https://retty.me/area/PRE13/ARE7/SUB701/100000030084/,100000030084
https://retty.me/area/PRE13/ARE7/SUB701/100000030086/,100000030086
https://retty.me/area/PRE13/ARE7/SUB701/100000030105/,100000030105
